district_nces_code;polygon_area;district_name;cbsa_title;median_sale_price;median_sale_price_per_sqft;total_sales
3303480;35966402.0060488;Hampstead School District;Boston-Cambridge-Newton, MA-NH;294000;133.3711691259931896;434
3303510;37638129.571441;Hampton School District;Boston-Cambridge-Newton, MA-NH;282000;204.6396023198011599;1180
3303540;32462870.184057;Hampton Falls School District;Boston-Cambridge-Newton, MA-NH;420000;161.3123718386876282;111
3303840;83558767.1853966;Hollis School District;Boston-Cambridge-Newton, MA-NH;412000;147.0588235294117647;330
3303850;135620299.190875;Hollis/Brookline Coop School District;Boston-Cambridge-Newton, MA-NH;350000;136.4644970414201183;583
3303870;96909643.2843294;Hooksett School District;Boston-Cambridge-Newton, MA-NH;212000;123.0173199635369189;665
3303930;75630156.5543388;Hudson School District;Boston-Cambridge-Newton, MA-NH;250000;135.2672750977835724;1081
3304080;30804574.7546076;Kensington School District;Boston-Cambridge-Newton, MA-NH;340000;151.7660044150110375;66
3304350;39561618.1537473;Litchfield School District;Boston-Cambridge-Newton, MA-NH;275674;143.4177215189873418;306
3304410;108488078.389867;Londonderry School District;Boston-Cambridge-Newton, MA-NH;250000;132.2869955156950673;1444
3304590;90725259.540748;Manchester School District;Boston-Cambridge-Newton, MA-NH;182900;120.8086785009861933;4104
3304670;103225905.392838;Mascenic Regional School District;Boston-Cambridge-Newton, MA-NH;190900;101.8305439330543933;300
3304980;82452678.1820554;Nashua School District;Boston-Cambridge-Newton, MA-NH;219000;128.3905967450271248;3265
3305070;5574553.48988887;New Castle School District;Boston-Cambridge-Newton, MA-NH;780000;350.6311360448807854;54
3305190;18762027.2060204;Newfields School District;Boston-Cambridge-Newton, MA-NH;330000;155.1603905160390516;84
3305250;29386422.5726332;Newington School District;Boston-Cambridge-Newton, MA-NH;645000;206.5813528336380256;22
3305280;36626878.1862142;Newmarket School District;Boston-Cambridge-Newton, MA-NH;231000;131.7296678121420389;457
3305370;37259108.30331;North Hampton School District;Boston-Cambridge-Newton, MA-NH;450000;191.9698870765370138;192
3305430;77766639.166287;Northwood School District;Boston-Cambridge-Newton, MA-NH;195910;121.5277777777777778;248
3305460;125257716.642947;Nottingham School District;Boston-Cambridge-Newton, MA-NH;266000;133.3333333333333333;261
3305520;147763398.562375;Oyster River Coop School District;Boston-Cambridge-Newton, MA-NH;292500;133.9285714285714286;516
3305550;69638409.2070107;Pelham School District;Boston-Cambridge-Newton, MA-NH;331500;146.7772814294830887;585
3305730;62375714.919714;Pittsfield School District;Boston-Cambridge-Newton, MA-NH;139000;83.8028169014084507;169
3305820;46463921.3154201;Portsmouth School District;Boston-Cambridge-Newton, MA-NH;315000;229.0836653386454183;1052
3305880;76431587.6353856;Raymond School District;Boston-Cambridge-Newton, MA-NH;204000;122.5886745488487866;513
3305940;118310429.365086;Rochester School District;Boston-Cambridge-Newton, MA-NH;157000;102.4305555555555556;1130
3305970;19618362.5705561;Rollinsford School District;Boston-Cambridge-Newton, MA-NH;180000;122.5308641975308642;111
3306030;33314448.4709163;Rye School District;Boston-Cambridge-Newton, MA-NH;603000;287.8598247809762203;288
3306060;66739915.7669317;Salem School District;Boston-Cambridge-Newton, MA-NH;280000;151.8218623481781377;1259
3306080;80003651.4353627;Sanborn Regional School District;Boston-Cambridge-Newton, MA-NH;265000;138.3921568627450980;588
3306150;24980234.381089;Seabrook School District;Boston-Cambridge-Newton, MA-NH;314000;165.7161803713527851;278
3306240;25821756.0798847;Somersworth School District;Boston-Cambridge-Newton, MA-NH;167500;101.5312500000000000;472
3306270;20737724.748146;South Hampton School District;Boston-Cambridge-Newton, MA-NH;345000;140.0093370681605976;34
3306420;132945926.258164;Strafford School District;Boston-Cambridge-Newton, MA-NH;240000;128.1623931623931624;137
3306480;39986242.5674861;Stratham School District;Boston-Cambridge-Newton, MA-NH;330000;154.8672566371681416;498
3306720;124807745.523265;Timberlane Regional School District;Boston-Cambridge-Newton, MA-NH;250000;136.3901869158878505;1276
3306780;115555709.182475;Wakefield School District;Boston-Cambridge-Newton, MA-NH;169000;116.9590643274853801;388
3307170;72043678.3454172;Windham School District;Boston-Cambridge-Newton, MA-NH;387500;153.9179104477611940;870
3307230;115439937.616602;Winnacunnet Coop School District;Boston-Cambridge-Newton, MA-NH;355000;170.4545454545454545;615
3307360;272379367.566123;Pinkerton School District;Boston-Cambridge-Newton, MA-NH;235000;126.8085106382978723;2423
3400004;30463053.4627868;School Districtof The Chathams;New York-Newark-Jersey City, NY-NJ-PA;675000;;9
3400009;61288279.1343505;Somerset Hills Regional Schools;New York-Newark-Jersey City, NY-NJ-PA;625000;217.0138888888888889;5
3400690;71498395.3001843;Alexandria Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;485000;134.1176470588235294;5
3400720;53649707.7199694;Allamuchy Township School District;New York-Newark-Jersey City, NY-NJ-PA;250000;;5
3400750;8087227.45098546;Allendale School District;New York-Newark-Jersey City, NY-NJ-PA;600000;295.7183098591549296;280
3400870;23878279.1705648;Alpine Public School District;New York-Newark-Jersey City, NY-NJ-PA;2300000;;43
3400900;56747683.9699874;Andover Regional Schools;New York-Newark-Jersey City, NY-NJ-PA;244000;139.2857142857142857;11
3400930;4145934.76444032;Asbury Park Schools;New York-Newark-Jersey City, NY-NJ-PA;225000;229.7383535417996171;637
3401020;3747417.99471771;Atlantic Highlands;New York-Newark-Jersey City, NY-NJ-PA;330000;213.9639639639639640;209
3401140;1400682.54725302;Avon Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;619900;415.2777777777777778;97
3401200;202507572.209053;Bass River Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;168000;80.9803921568627451;32
3401230;1812168.03972698;Bay Head Schools;New York-Newark-Jersey City, NY-NJ-PA;850000;519.0839694656488550;95
3401260;19589795.651238;Bayonne Public Schools;New York-Newark-Jersey City, NY-NJ-PA;272000;198.1132075471698113;1155
3401290;3799457.58545841;Beach Haven Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;575000;434.2273307790549170;235
3401320;68026009.4955976;Bedminster Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;320000;261.2524461839530333;10
3401350;8481610.08030694;Belleville Public Schools;New York-Newark-Jersey City, NY-NJ-PA;247500;170.0000000000000000;572
3401410;4261190.79185135;Belmar Public Schools;New York-Newark-Jersey City, NY-NJ-PA;400000;306.6666666666666667;256
3401500;7464658.43315409;Bergenfield Public Schools;New York-Newark-Jersey City, NY-NJ-PA;320000;216.0493827160493827;667
3401530;16243417.4402028;Berkeley Heights Schools;New York-Newark-Jersey City, NY-NJ-PA;688000;283.3333333333333333;12
3401560;115388603.50169;Berkeley Township;New York-Newark-Jersey City, NY-NJ-PA;152500;118.4346035015447992;3460
3401650;62200901.7801405;Bernards Township Schools;New York-Newark-Jersey City, NY-NJ-PA;540000;221.8750000000000000;15
3401710;53879237.9479566;Bethlehem Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;390000;150.0000000000000000;5
3401800;180124744.696555;Blairstown Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;400000;;2
3401830;14520452.857526;Bloomfield Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;295005;190.0237529691211401;847
3401860;23710155.4169003;Bloomingdale Public Schools;New York-Newark-Jersey City, NY-NJ-PA;280000;;214
3401890;2353648.85053237;Bloomsbury Public Schools;New York-Newark-Jersey City, NY-NJ-PA;190000;102.3706896551724138;1
3401920;2093711.96083372;Bogota Public Schools;New York-Newark-Jersey City, NY-NJ-PA;299000;160.9090909090909091;183
3401950;6482202.79743321;Boonton Town Schools;New York-Newark-Jersey City, NY-NJ-PA;369000;191.5734035549703752;24
3401980;22196168.999138;Boonton Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;507600;;14
3402100;4167628.25469695;Bound Brook Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;245000;123.5714285714285714;15
3402130;1637943.48581043;Bradley Beach Elementary School;New York-Newark-Jersey City, NY-NJ-PA;390000;333.0033003300330033;226
3402160;52458463.4020176;Branchburg Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;437000;182.6923076923076923;14
3402220;78431101.9017584;Brick Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;211000;152.8117359413202934;3550
3402280;89628194.0725004;Bridgewater-Raritan Regio Schools;New York-Newark-Jersey City, NY-NJ-PA;370000;217.0731707317073171;80
3402310;6143810.1058601;Brielle Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;460000;251.3661202185792350;223
3402520;5402817.38008591;Butler Public Schools;New York-Newark-Jersey City, NY-NJ-PA;320000;203.3333333333333333;190
3402550;57454460.7170004;Byram Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;215000;;8
3402580;16089691.7764733;Caldwell-West Caldwell Schools;New York-Newark-Jersey City, NY-NJ-PA;438500;213.2288946910356832;363
3402610;2514389.07585408;Califon Public Schools;New York-Newark-Jersey City, NY-NJ-PA;340000;;1
3402790;10975698.3906071;Carlstadt Public Schools;New York-Newark-Jersey City, NY-NJ-PA;339000;208.8452088452088452;109
3402800;21456514.9594276;Carlstadt-East Rutherford Schools;New York-Newark-Jersey City, NY-NJ-PA;327500;217.6616915422885572;269
3402820;12834596.5362709;Carteret Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;221000;137.5838926174496644;485
3402850;11338318.8272603;Cedar Grove Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;430000;199.5905834186284545;252
3402910;121245892.45226;Central Regional Schools;New York-Newark-Jersey City, NY-NJ-PA;157000;120.9077380952380952;3929
3403060;80087573.4836972;Chester Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;580000;;3
3403150;11594472.3967961;Clark Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;450000;222.2222222222222222;28
3403270;2489862.0271856;Cliffside Park Schools;New York-Newark-Jersey City, NY-NJ-PA;385000;243.6363636363636364;771
3403300;29099159.4557767;Clifton Public Schools;New York-Newark-Jersey City, NY-NJ-PA;300000;213.3436772692009310;1830
3403330;7609337.31989372;Clinton Town Schools;New York-Newark-Jersey City, NY-NJ-PA;300000;163.9851485148514851;5
3403360;87498132.1874243;Clinton Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;392500;146.6741405082212257;5
3403390;8524959.69213646;Closter Public Schools;New York-Newark-Jersey City, NY-NJ-PA;580000;252.5000000000000000;338
3403450;82580343.3118733;Colts Neck Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;620000;222.0659163987138264;355
3403540;26892656.2869814;Cranbury Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;600000;222.7011494252873563;152
3403570;12592551.1963039;Cranford Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;380000;388.8888888888888889;21
3403600;5270744.43243093;Cresskill Public Schools;New York-Newark-Jersey City, NY-NJ-PA;615000;304.4086773967809657;286
3403630;3410971.20050192;Deal Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;875000;262.1093750000000000;16
3403720;95814952.9481076;Delaware Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;490000;185.7142857142857143;45
3403750;232884117.26408;Delaware Valley Regional Schools;New York-Newark-Jersey City, NY-NJ-PA;325000;165.6151419558359621;53
3403810;5469445.06824943;Demarest Public Schools;New York-Newark-Jersey City, NY-NJ-PA;907500;304.1666666666666667;179
3403870;32860586.259751;Denville Township Board Of Education;New York-Newark-Jersey City, NY-NJ-PA;374000;211.1678004535147392;100
3403930;7431866.52320132;Dover Town Schools;New York-Newark-Jersey City, NY-NJ-PA;240500;;11
3403990;5135218.30043244;Dumont Public Schools;New York-Newark-Jersey City, NY-NJ-PA;340000;200.0000000000000000;492
3404020;2705355.08538689;Dunellen Public Schools;New York-Newark-Jersey City, NY-NJ-PA;240000;151.9851116625310174;184
3404050;41992148.0774027;Eagleswood Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;225000;126.5000000000000000;52
3404080;73886068.2250963;East Amwell Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;425000;174.0890688259109312;52
3404110;57494754.5631572;East Brunswick Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;244500;160.3375527426160338;1618
3404170;21048363.6554452;East Hanover Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;415000;;17
3404200;304229.404698887;East Newark Schools;New York-Newark-Jersey City, NY-NJ-PA;252500;;20
3404230;9967625.22462805;East Orange School District;New York-Newark-Jersey City, NY-NJ-PA;94000;59.3333333333333333;267
3404290;10480816.5688205;East Rutherford Schools;New York-Newark-Jersey City, NY-NJ-PA;320000;223.2142857142857143;160
3404320;40026323.2062973;East Windsor Regional Schools;New York-Newark-Jersey City, NY-NJ-PA;283500;154.7116736990154712;860
3404410;15197176.5413095;Eatontown Public Schools;New York-Newark-Jersey City, NY-NJ-PA;257500;176.6975308641975309;435
3404440;2476210.85788417;Edgewater Public Schools;New York-Newark-Jersey City, NY-NJ-PA;558000;373.9406779661016949;641
3404500;79452861.6358187;Edison Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;280000;208.4375000000000000;2577
3404590;32334690.7640243;Elizabeth Public Schools;New York-Newark-Jersey City, NY-NJ-PA;196000;100.0000000000000000;64
3404660;7144596.12156968;Elmwood Park Schools;New York-Newark-Jersey City, NY-NJ-PA;315000;242.8251121076233184;487
3404710;6207375.60904203;Emerson Public Schools;New York-Newark-Jersey City, NY-NJ-PA;450000;123.0769230769230769;228
3404740;12770873.1964438;Englewood City Schools;New York-Newark-Jersey City, NY-NJ-PA;337000;253.8684719535783366;675
3404770;5328003.96854097;Englewood Cliffs Schools;New York-Newark-Jersey City, NY-NJ-PA;1162000;;185
3404830;3667554.0205143;Essex Fells Schools;New York-Newark-Jersey City, NY-NJ-PA;755000;219.3686463349384698;62
3404950;5464019.47165923;Fair Haven Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;625000;322.9873908826382153;291
3404980;13203342.3960964;Fair Lawn Schools;New York-Newark-Jersey City, NY-NJ-PA;371000;219.9570815450643777;985
3405010;27099496.3270556;Fairfield Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;425000;194.1747572815533981;73
3405070;2182652.96562886;Fairview Public Schools;New York-Newark-Jersey City, NY-NJ-PA;350000;184.0909090909090909;193
3405130;1350910.11290575;Farmingdale Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;250000;157.7777777777777778;32
3405190;100284559.446998;Flemington-Raritan Regional School District;New York-Newark-Jersey City, NY-NJ-PA;401500;176.5536723163841808;54
3405250;19519689.5099841;Florham Park Schools;New York-Newark-Jersey City, NY-NJ-PA;430000;;7
3405310;6540845.35248597;Fort Lee Schools;New York-Newark-Jersey City, NY-NJ-PA;275000;215.8273381294964029;1655
3405340;93213665.9646186;Frankford Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;250000;116.2790697674418605;6
3405370;25473718.5697955;Franklin Lakes Public Schools;New York-Newark-Jersey City, NY-NJ-PA;950000;292.3976608187134503;326
3405400;11275771.560742;Franklin Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;132000;114.5454545454545455;11
3405460;59495310.1080042;Franklin Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;335000;229.3510324483775811;10
3405490;121188101.090162;Franklin Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;283500;172.4952741020793951;941
3405520;62415102.1402012;Franklin Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;220000;120.8571428571428571;2
3405550;46668396.8562125;Fredon Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;330000;;7
3405580;5069165.50231948;Freehold Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;205000;149.0683229813664596;307
3405610;505951659.846147;Freehold Regional High Sc Schools;New York-Newark-Jersey City, NY-NJ-PA;321000;172.6135310472659870;7036
3405640;100186258.043937;Freehold Township Elementary And Middle Schools;New York-Newark-Jersey City, NY-NJ-PA;305000;173.4735139506672058;1281
3405670;60958307.9608458;Frelinghuysen Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;240000;113.0876747141041931;2
3405700;3516411.01188851;Frenchtown Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;300000;152.2727272727272727;15
3405730;273529646.954226;Galloway Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;160000;95.0000000000000000;1318
3405760;5587081.56231488;Garfield Public Schools;New York-Newark-Jersey City, NY-NJ-PA;305000;243.9291408325952170;465
3405790;1718921.68069918;Garwood Public Schools;New York-Newark-Jersey City, NY-NJ-PA;434000;197.2727272727272727;8
3405940;3266430.99728122;Glen Ridge Schools;New York-Newark-Jersey City, NY-NJ-PA;610000;310.6185002736726875;365
3405970;7076298.31284949;Glen Rock Schools;New York-Newark-Jersey City, NY-NJ-PA;594500;266.1111111111111111;448
3406060;742934290.782456;Greater Egg Harbor Region Schools;New York-Newark-Jersey City, NY-NJ-PA;148500;92.1188392445877476;2518
3406090;42047837.9484045;Green Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;505000;;8
3406120;11578840.671518;Green Brook Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;250000;240.6060606060606061;13
3406210;27289740.4184596;Greenwich Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;332500;127.7405327052002174;8
3406240;501629.806101539;Guttenberg Public Schools;New York-Newark-Jersey City, NY-NJ-PA;245000;222.9508196721311475;493
3406270;11217208.5063196;Hackensack Public Schools;New York-Newark-Jersey City, NY-NJ-PA;201000;176.0563380281690141;929
3406300;9612101.36670529;Hackettstown Public Schools;New York-Newark-Jersey City, NY-NJ-PA;92000;;1
3406450;2990553.63539631;Haledon Public Schools;New York-Newark-Jersey City, NY-NJ-PA;249900;139.3041237113402062;181
3406480;3012386.09103306;Hamburg Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;140900;105.3851907255048616;9
3406540;104488122.59524;Hamilton Township;New York-Newark-Jersey City, NY-NJ-PA;196000;144.9893390191897655;2831
3406630;65690248.4942258;Hampton Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;195000;;7
3406660;68252249.8799754;Hanover Park Regional Hig Schools;New York-Newark-Jersey City, NY-NJ-PA;430000;216.3636363636363636;48
3406690;27747118.2772866;Hanover Township Board Of Education;New York-Newark-Jersey City, NY-NJ-PA;442900;216.3636363636363636;24
3406720;52847543.0878213;Harding Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;945000;;1
3406780;85085436.0562782;Hardyston Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;249900;122.9166666666666667;30
3406840;5325175.20955141;Harrington Park Schools;New York-Newark-Jersey City, NY-NJ-PA;599000;184.3750000000000000;175
3406870;3395655.92512807;Harrison Public Schools;New York-Newark-Jersey City, NY-NJ-PA;358000;269.3877551020408163;163
3406930;3918926.45733759;Hasbrouck Heights Schools;New York-Newark-Jersey City, NY-NJ-PA;395000;193.3333333333333333;284
3406960;6093727.30784952;Haworth Public Schools;New York-Newark-Jersey City, NY-NJ-PA;590000;;127
3406990;8702207.78515217;Hawthorne Public Schools;New York-Newark-Jersey City, NY-NJ-PA;330000;179.6008869179600887;565
3407050;6295742.74700437;Henry Hudson Regional School;New York-Newark-Jersey City, NY-NJ-PA;237500;190.2439024390243902;503
3407110;6289003.45387269;High Bridge Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;89900;159.1942820012995452;2
3407140;316058189.360785;High Point Regional Schools;New York-Newark-Jersey City, NY-NJ-PA;235000;116.2790697674418605;32
3407170;4477670.92479689;Highland Park Schools;New York-Newark-Jersey City, NY-NJ-PA;242000;180.8176100628930818;303
3407200;2548324.75228667;Highlands Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;195000;163.6253041362530414;294
3407230;144252209.424677;Hillsborough Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;470000;194.1176470588235294;159
3407260;7752625.01816248;Hillsdale Board Of Education;New York-Newark-Jersey City, NY-NJ-PA;497000;266.3502109704641350;377
3407290;6965716.84282239;Hillside Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;170000;146.4843750000000000;22
3407320;4524627.0277603;Ho-Ho-Kus Public Schools;New York-Newark-Jersey City, NY-NJ-PA;785000;229.1666666666666667;160
3407350;3370041.93623531;Hoboken Public Schools;New York-Newark-Jersey City, NY-NJ-PA;600000;591.6030534351145038;3207
3407380;62145640.9968624;Holland Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;365000;165.6151419558359621;10
3407410;46863373.1099754;Holmdel Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;585000;214.5045965270684372;586
3407440;31870222.0221764;Hopatcong Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;208000;;19
3407530;156682884.59302;Hopewell Valley Regional Schools;New York-Newark-Jersey City, NY-NJ-PA;425000;190.9368635437881874;997
3407560;158366392.87569;Howell Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;270000;159.7560975609756098;2024
3407590;394257201.1187;Hunterdon Central Regiona Schools;New York-Newark-Jersey City, NY-NJ-PA;445000;179.3080505655355955;167
3407680;7346218.96337306;Irvington Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;66000;;190
3407710;2355494.46782043;Island Heights Schools;New York-Newark-Jersey City, NY-NJ-PA;260000;187.5000000000000000;65
3407740;260334294.423007;Jackson Township School District;New York-Newark-Jersey City, NY-NJ-PA;285000;153.5229709035222052;2407
3407770;2260711.44428989;Jamesburg Public Schools;New York-Newark-Jersey City, NY-NJ-PA;227000;155.4687500000000000;168
3407800;110925048.903523;Jefferson Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;310000;169.9500000000000000;77
3407830;39994299.653293;Jersey City Schools;New York-Newark-Jersey City, NY-NJ-PA;374900;489.6551724137931034;6187
3407860;3868908.57118374;Keansburg Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;115000;76.9639065817409766;322
3407890;27654546.4443124;Kearny Public Schools;New York-Newark-Jersey City, NY-NJ-PA;290000;190.9090909090909091;567
3407920;5620102.88132883;Kenilworth Public Schools;New York-Newark-Jersey City, NY-NJ-PA;355500;320.0500000000000000;8
3407950;3802157.42018029;Keyport Public Schools;New York-Newark-Jersey City, NY-NJ-PA;215000;137.7688172043010753;208
3408010;92551357.7303362;Kingwood Township School;New York-Newark-Jersey City, NY-NJ-PA;410000;178.5714285714285714;19
3408040;49782428.2656454;Kinnelon Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;556000;171.6027874564459930;219
3408060;361560010.179933;Kittatinny Regional Schools;New York-Newark-Jersey City, NY-NJ-PA;280000;;21
3408100;221506867.15343;Lacey Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;220000;150.0367993153615747;1298
3408130;46702467.8168758;Lafayette Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;245000;;6
3408160;2606987.67795828;Lakehurst Public Schools;New York-Newark-Jersey City, NY-NJ-PA;155000;122.3076923076923077;60
3408190;96802041.5683579;Lakeland Regional Schools;New York-Newark-Jersey City, NY-NJ-PA;285000;175.3393665158371041;757
3408220;64631550.7989078;Lakewood Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;205000;122.2142343637670740;2468
3408250;3164784.7865461;Lambertville Public Schools;New York-Newark-Jersey City, NY-NJ-PA;360000;203.1250000000000000;117
3408310;2470907.15384315;Lavallette Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;650000;395.0000000000000000;197
3408460;81991065.1726394;Lebanon Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;400000;133.3333333333333333;1
3408490;852015969.267661;Lenape Regional High School District;New York-Newark-Jersey City, NY-NJ-PA;235653;126.8436578171091445;6509
3408500;65648968.9521738;Lenape Valley Regional Hi Schools;New York-Newark-Jersey City, NY-NJ-PA;225000;160.7142857142857143;12
3408520;4230308.45028981;Leonia Public Schools;New York-Newark-Jersey City, NY-NJ-PA;470000;257.6235541535226078;248
3408580;17867710.1418146;Lincoln Park Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;285000;210.9649122807017544;196
3408610;29462910.4738461;Linden Public Schools;New York-Newark-Jersey City, NY-NJ-PA;235000;155.6016597510373444;83
3408700;124019389.28068;Little Egg Harbor Township School District;New York-Newark-Jersey City, NY-NJ-PA;165000;114.2857142857142857;1286
3408730;7268613.84261024;Little Falls Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;280000;224.7989276139410188;331
3408760;4403959.34012013;Little Ferry Schools;New York-Newark-Jersey City, NY-NJ-PA;245000;166.1290322580645161;202
3408790;8576129.24126098;Little Silver Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;527000;248.6437613019891501;291
3408820;36438285.4949222;Livingston Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;540000;231.0485701316386745;248
3408850;5920463.84726385;Lodi Public Schools;New York-Newark-Jersey City, NY-NJ-PA;300000;161.1226611226611227;440
3408910;33231569.2549751;Long Beach Island Schools;New York-Newark-Jersey City, NY-NJ-PA;690000;442.3076923076923077;1360
3408940;16255293.8795534;Long Branch Schools;New York-Newark-Jersey City, NY-NJ-PA;282000;191.1314984709480122;853
3409210;12642393.0162773;Lyndhurst Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;328000;202.3476802683063164;471
3409240;10916216.1520392;Madison Public Schools;New York-Newark-Jersey City, NY-NJ-PA;641500;305.7065217391304348;12
3409270;97039216.1750348;Old Bridge Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;300000;178.4232365145228216;1978
3409330;67747044.9227191;Mahwah Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;416000;265.5677655677655678;1043
3409390;79432144.8006174;Manalapan-Englishtown Reg Schools;New York-Newark-Jersey City, NY-NJ-PA;370000;179.6296296296296296;1661
3409420;4502746.15660303;Manasquan Public Schools;New York-Newark-Jersey City, NY-NJ-PA;525000;337.3819163292847503;278
3409450;213945471.964968;Manchester Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;108000;90.2643455834945197;3417
3409540;77419922.712705;Mansfield Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;319900;165.7777777777777778;4
3409550;306601954.052955;North Warren Regional School;New York-Newark-Jersey City, NY-NJ-PA;267000;143.9393939393939394;9
3409630;6334475.63437901;Manville Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;212000;131.1580294305822137;27
3409720;78966656.0994295;Marlboro Township Board Of Education;New York-Newark-Jersey City, NY-NJ-PA;417000;185.1828703703703704;1376
3409750;20938309.7588538;Matawan-Aberdeen Regional Schools;New York-Newark-Jersey City, NY-NJ-PA;275000;173.7237831420656905;1045
3409810;3329610.61514816;Maywood Public Schools;New York-Newark-Jersey City, NY-NJ-PA;365000;;266
3409900;15522260.7620601;Mendham Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;240000;;2
3409930;46985626.3020885;Mendham Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;605500;;4
3409990;7204588.13591797;Metuchen Public Schools;New York-Newark-Jersey City, NY-NJ-PA;390000;240.2745995423340961;526
3410050;9160217.20885888;Middlesex Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;252500;165.7142857142857143;385
3410110;117449209.176969;Middletown Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;344000;195.5555555555555556;2566
3410140;4044101.28760448;Midland Park Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;424900;254.1436464088397790;209
3410170;3172312.22480821;Milford Borough Public Schools;New York-Newark-Jersey City, NY-NJ-PA;208000;152.0467836257309942;4
3410200;25557085.5884694;Millburn Township Public Schools;New York-Newark-Jersey City, NY-NJ-PA;926000;232.1739130434782609;45
